,TOOK,TOMB,SUGG,PRPO,PRLA,LIRO,FLNT,CRAM,BLWA,BARC
0.00421142578125,4.350268550134904e-07,1.2619886446139051e-08,8.743643562817001e-07,1.056615587221775e-08,6.667794913848751e-07,2.04505008249644e-08,2.611686348770478e-09,2.208438409174993e-08,2.2043410493528236e-08,1.4501112203362208e-06
0.0042724609375,4.1847902341070815e-07,1.1991806771292719e-08,8.483278263608739e-07,1.0376865860712762e-08,6.574953228536655e-07,2.1896237538425237e-08,2.7088277218798013e-09,2.1358098990664403e-08,2.297282675993608e-08,1.4488058912984248e-06
0.00433349609375,4.014050137889077e-07,1.145192075317511e-08,8.250346371239615e-07,1.0189802806273527e-08,6.506038413118243e-07,2.3423043016490773e-08,2.8667855495312024e-09,2.0588373996225203e-08,2.3842672991028133e-08,1.4453877076838442e-06
0.00439453125,3.841902624511163e-07,1.0998196963038189e-08,8.044647473749295e-07,1.0006839319324572e-08,6.457359397858954e-07,2.5013178128090193e-08,3.0896820001233395e-09,1.9780391491571843e-08,2.464997382033555e-08,1.4392525190614408e-06
0.00445556640625,3.6721683245376336e-07,1.0628897397249276e-08,7.865790265345935e-07,9.832393958163982e-09,6.425552764308602e-07,2.6649346059397064e-08,3.379897308900808e-09,1.894082969057699e-08,2.539220748641267e-08,1.4299252968157081e-06
0.0045166015625,3.5084694004596897e-07,1.0341901731538115e-08,7.713145637925859e-07,9.67253896581666e-09,6.407583639569157e-07,2.8314776367526733e-08,3.7376458842980115e-09,1.8077531794671194e-08,2.6067003476904847e-08,1.4170618057096751e-06
0.00457763671875,3.354080177120377e-07,1.0134121740295831e-08,7.5858103018836e-07,9.534118695947914e-09,6.40073437057797e-07,2.999330057994646e-08,4.16068260653765e-09,1.7199154445074217e-08,2.6671887533847474e-08,1.4004468253618462e-06
0.004638671875,3.211799184034034e-07,1.0001037050503026e-08,7.4825839099349e-07,9.423925068934982e-09,6.402584134191603e-07,3.166941978491201e-08,4.644151987142222e-09,1.6314810753069577e-08,2.7204088765980015e-08,1.3799893872867978e-06
0.00469970703125,3.0838474460078344e-07,9.936375289442015e-09,7.401961784670395e-07,9.347970104924907e-09,6.410982624168117e-07,3.3328364756798285e-08,5.180585534308878e-09,1.5433722369812532e-08,2.7660419140261935e-08,1.3557155248981708e-06
0.0047607421875,2.97179647417685e-07,9.931950687319348e-09,7.342144359496752e-07,9.310887644413437e-09,6.424020761589143e-07,3.495614919502248e-08,5.76004522880537e-09,1.4564893659854828e-08,2.803723077558683e-08,1.3277590390433736e-06
0.00482177734375,2.876527923306167e-07,9.977665825400891e-09,7.301063398520951e-07,9.315487295907646e-09,6.440001033135678e-07,3.653961663625068e-08,6.370403834155955e-09,1.371681917060423e-08,2.8330451515443852e-08,1.296350764217865e-06
0.0048828125,2.7982253672352396e-07,1.0061671986717872e-08,7.276424028720559e-07,9.362473975090118e-09,6.457409609010274e-07,3.8066481538430306e-08,6.997746195843501e-09,1.2897233359764743e-08,2.8535694484153117e-08,1.2618067852555347e-06
0.00494384765625,2.736397174673442e-07,1.0170674948017053e-08,7.265760658696893e-07,9.450336649670814e-09,6.474891868613997e-07,3.952536494443896e-08,7.62687003904418e-09,1.211290907960136e-08,2.8648432983475233e-08,1.2245160060133974e-06
0.0050048828125,2.6899281087276015e-07,1.0290365472545198e-08,7.266504026856578e-07,9.57540057826353e-09,6.491232406795081e-07,4.090582502537028e-08,8.241860310205417e-09,1.136950874820262e-08,2.8664228380147163e-08,1.1849274153904736e-06
0.00506591796875,2.657156083708522e-07,1.040594757455226e-08,7.276055962934461e-07,9.732028878484513e-09,6.505340043908197e-07,4.2198382690536954e-08,8.826708015746734e-09,1.0671489587736868e-08,2.85789957448281e-08,1.143537336700626e-06
0.005126953125,2.635969539364393e-07,1.0502733091704397e-08,7.291867993736333e-07,9.912952056519316e-09,6.516237852379655e-07,4.339454234362338e-08,9.36594290890581e-09,1.0022061892815048e-08,2.8389290053797564e-08,1.1008768882002961e-06
0.00518798828125,2.623920170744709e-07,1.0566768387715632e-08,7.311519697378354e-07,1.0109698469790562e-08,6.523057768758378e-07,4.4486807770701575e-08,9.845249303637207e-09,9.42319710938695e-09,2.8092594827057427e-08,1.0574998289853768e-06
0.0052490234375,2.6183453029636844e-07,1.0585458180457349e-08,7.332792717246227e-07,1.0313094773708964e-08,6.525039004545634e-07,4.546869307247665e-08,1.0252035715937958e-08,8.875680639272648e-09,2.768759516515834e-08,1.0139709182001868e-06
0.00531005859375,2.6164940319497467e-07,1.0548152517014811e-08,7.353736581279624e-07,1.0513803321279674e-08,6.521529215369277e-07,4.633472850427353e-08,1.0575931838629725e-08,8.379202800116457e-09,2.717441822280152e-08,9.708548783075652e-07
0.00537109375,2.6156513590954394e-07,1.044666566977267e-08,7.372722915544163e-07,1.0702863241095821e-08,6.511987242788426e-07,4.708046106474345e-08,1.0809190370913933e-08,7.932480305757202e-09,2.6554826130771477e-08,9.287060258815276e-07
0.00543212890625,2.613254911277375e-07,1.0275699997053033e-08,7.388485264078002e-07,1.0872203423092964e-08,6.495986205443621e-07,4.7702449677699216e-08,1.0946976219792608e-08,7.533400005607445e-09,2.5832349116226226e-08,8.880586159455935e-07
0.0054931640625,2.6069994286773787e-07,1.0033153320230535e-08,7.40014249155228e-07,1.101509871799641e-08,6.473215779064598e-07,4.819825483868411e-08,1.0987531296065853e-08,7.1791764294778195e-09,2.5012349906993018e-08,8.494179374439547e-07
0.00555419921875,2.5949249827842e-07,9.720294787504582e-09,7.407204606807167e-07,1.1126545062399089e-08,6.443482655020449e-07,4.856642264511701e-08,1.0932209245586364e-08,6.866514901831434e-09,2.4102014245369352e-08,8.132521965028415e-07
0.005615234375,2.5754858106504706e-07,9.341801161254559e-09,7.409560755451441e-07,1.1203534680629574e-08,6.40670838718384e-07,4.8806463191369094e-08,1.0785380678003399e-08,6.591772574290172e-09,2.3110266273783838e-08,7.799852287375044e-07
0.00567626953125,2.547597669343916e-07,8.905652607176184e-09,7.407450039034179e-07,1.124521865575036e-08,6.362924106343184e-07,4.891882338254253e-08,1.0554215476007599e-08,6.351110620245623e-09,2.204761147810225e-08,7.499900897144918e-07
